Subject,Session,Block,Index,Reward,Correct_Side,Choice,Response_Latency,Date,Side,Chosen_Higher_Probability,Trial,log_Response_Latency,Task_Type,NewRunIndex,BlockGlobalIndex
F2,7,S,189,1,1,1,146,27-Apr-2025,1,1,46,4.98360662170834,0,54,107
F2,7,S,189,0,0,1,349,27-Apr-2025,1,1,47,5.85507192220243,0,54,107
F2,7,S,189,1,1,1,617,27-Apr-2025,1,1,48,6.42486902390539,0,54,107
F2,7,S,189,1,1,1,268,27-Apr-2025,1,1,49,5.59098698051086,0,54,107
F2,7,S,189,0,0,1,10,27-Apr-2025,0,0,50,2.30258509299405,0,54,107
F2,7,S,189,0,0,1,447,27-Apr-2025,0,0,51,6.10255859461357,0,54,107
F2,7,S,189,1,1,1,46,27-Apr-2025,0,0,52,3.8286413964891,0,54,107
F2,7,S,189,1,0,0,67,27-Apr-2025,0,1,53,4.20469261939097,0,54,107
F2,7,S,189,0,0,1,55,27-Apr-2025,0,0,54,4.00733318523247,0,54,107
F2,7,S,189,0,0,1,132,27-Apr-2025,0,0,55,4.88280192258637,0,54,107
F2,7,S,189,1,0,0,21,27-Apr-2025,0,1,56,3.04452243772342,0,54,107
F2,7,S,189,1,0,0,7,27-Apr-2025,0,1,57,1.94591014905531,0,54,107
F2,7,S,189,1,0,0,130,27-Apr-2025,0,1,58,4.86753445045558,0,54,107
F2,7,S,189,0,1,0,281,27-Apr-2025,0,1,59,5.63835466933375,0,54,107
F2,7,S,189,0,0,1,137,27-Apr-2025,0,0,60,4.91998092582813,0,54,107
F2,7,S,189,1,0,0,104,27-Apr-2025,0,1,61,4.64439089914137,0,54,107
F2,7,S,189,1,0,0,49,27-Apr-2025,0,1,62,3.89182029811063,0,54,107
F2,7,S,189,0,1,0,80,27-Apr-2025,0,1,63,4.38202663467388,0,54,107
F2,7,S,189,1,0,0,207,27-Apr-2025,0,1,64,5.33271879326537,0,54,107
F2,7,S,189,1,0,0,119,27-Apr-2025,0,1,65,4.77912349311153,0,54,107
F2,7,S,189,0,1,0,56,27-Apr-2025,0,1,66,4.02535169073515,0,54,107
F2,7,S,189,1,0,0,24,27-Apr-2025,0,1,67,3.17805383034795,0,54,107
F2,7,S,189,1,0,0,96,27-Apr-2025,0,1,68,4.56434819146784,0,54,107
F2,7,S,189,1,0,0,632,27-Apr-2025,0,1,69,6.44888939414686,0,54,107
F2,7,S,189,1,0,0,17,27-Apr-2025,0,1,70,2.83321334405622,0,54,107
F2,7,S,189,1,0,0,27,27-Apr-2025,0,1,71,3.29583686600433,0,54,107
F2,7,S,189,1,0,0,27,27-Apr-2025,0,1,72,3.29583686600433,0,54,107
F2,7,S,189,0,1,0,485,27-Apr-2025,0,1,73,6.18414889093748,0,54,107
F2,7,S,189,1,0,0,769,27-Apr-2025,0,1,74,6.64509096950564,0,54,107
F2,7,S,189,0,1,0,316,27-Apr-2025,0,1,75,5.75574221358691,0,54,107
F2,7,S,189,1,0,0,619,27-Apr-2025,0,1,76,6.4281052726846,0,54,107
F2,7,S,189,0,0,1,126,27-Apr-2025,0,0,77,4.83628190695148,0,54,107
F2,7,S,189,1,0,0,88,27-Apr-2025,0,1,78,4.47733681447821,0,54,107
F2,7,S,189,1,0,0,110,27-Apr-2025,0,1,79,4.70048036579242,0,54,107
F2,7,S,189,1,0,0,812,27-Apr-2025,0,1,80,6.69950034016168,0,54,107
F2,7,S,189,1,0,0,9,27-Apr-2025,0,1,81,2.19722457733622,0,54,107
F2,7,S,189,1,0,0,228,27-Apr-2025,0,1,82,5.42934562895444,0,54,107
F2,7,S,189,0,1,0,79,27-Apr-2025,0,1,83,4.36944785246702,0,54,107
F2,7,S,189,1,0,0,60,27-Apr-2025,0,1,84,4.0943445622221,0,54,107
F2,7,S,189,1,0,0,446,27-Apr-2025,0,1,85,6.10031895202006,0,54,107
F2,7,S,189,1,0,0,72,27-Apr-2025,0,1,86,4.27666611901606,0,54,107
F2,7,S,189,0,1,0,183,27-Apr-2025,0,1,87,5.20948615284142,0,54,107
F2,7,S,189,1,0,0,750,27-Apr-2025,0,1,88,6.62007320653036,0,54,107
F2,7,S,189,1,0,0,40,27-Apr-2025,0,1,89,3.68887945411394,0,54,107
F2,7,S,189,1,0,0,60,27-Apr-2025,0,1,90,4.0943445622221,0,54,107
F2,7,S,189,1,0,0,71,27-Apr-2025,0,1,91,4.26267987704132,0,54,107
F2,7,S,189,1,0,0,348,27-Apr-2025,0,1,92,5.85220247977447,0,54,107
F2,7,S,189,1,0,0,817,27-Apr-2025,0,1,93,6.70563909486,0,54,107
F2,7,S,189,0,1,0,41,27-Apr-2025,0,1,94,3.71357206670431,0,54,107
F2,7,S,189,0,1,0,33,27-Apr-2025,0,1,95,3.49650756146648,0,54,107
F2,7,S,189,0,0,1,678,27-Apr-2025,0,0,96,6.5191472879404,0,54,107
F2,7,S,189,1,0,0,238,27-Apr-2025,0,1,97,5.47227067367148,0,54,107
F2,7,S,189,1,0,0,109,27-Apr-2025,0,1,98,4.69134788222914,0,54,107
F2,7,S,189,1,0,0,119,27-Apr-2025,0,1,99,4.77912349311153,0,54,107
F2,7,V,189,0,1,0,6762,27-Apr-2025,1,0,100,8.81907398326783,0,54,108
F2,7,V,189,0,1,0,102,27-Apr-2025,1,0,101,4.62497281328427,0,54,108
F2,7,V,189,1,1,1,13,27-Apr-2025,1,1,102,2.56494935746154,0,54,108
F2,7,V,189,1,1,1,33,27-Apr-2025,1,1,103,3.49650756146648,0,54,108
F2,7,V,189,1,0,0,272,27-Apr-2025,1,0,104,5.605802066296,0,54,108
F2,7,V,189,0,1,0,75,27-Apr-2025,1,0,105,4.31748811353631,0,54,108
F2,7,V,189,1,1,1,119,27-Apr-2025,1,1,106,4.77912349311153,0,54,108
F2,7,V,189,0,0,1,146,27-Apr-2025,1,1,107,4.98360662170834,0,54,108
F2,7,V,189,0,1,0,118,27-Apr-2025,1,0,108,4.77068462446567,0,54,108
F2,7,V,189,0,1,0,211,27-Apr-2025,1,0,109,5.35185813347607,0,54,108
F2,7,V,189,1,0,0,76,27-Apr-2025,0,1,110,4.33073334028633,0,54,108
F2,7,V,189,1,0,0,142,27-Apr-2025,0,1,111,4.95582705760126,0,54,108
F2,7,V,189,0,1,0,263,27-Apr-2025,0,1,112,5.57215403217776,0,54,108
F2,7,V,189,1,0,0,86,27-Apr-2025,0,1,113,4.45434729625351,0,54,108
F2,7,V,189,1,0,0,46,27-Apr-2025,0,1,114,3.8286413964891,0,54,108
F2,7,V,189,1,0,0,694,27-Apr-2025,0,1,115,6.5424719605068,0,54,108
F2,7,V,189,0,1,0,25,27-Apr-2025,0,1,116,3.2188758248682,0,54,108
F2,7,V,189,1,0,0,49,27-Apr-2025,0,1,117,3.89182029811063,0,54,108
F2,7,V,189,1,0,0,122,27-Apr-2025,0,1,118,4.80402104473326,0,54,108
F2,7,V,189,1,0,0,1003,27-Apr-2025,0,1,119,6.91075078796194,0,54,108
F2,7,V,189,1,0,0,2244,27-Apr-2025,0,1,120,7.71601526664259,0,54,108
F2,7,V,189,1,0,0,210,27-Apr-2025,0,1,121,5.34710753071747,0,54,108
F2,7,V,189,1,0,0,103,27-Apr-2025,0,1,122,4.63472898822964,0,54,108
F2,7,V,189,0,1,0,667,27-Apr-2025,0,1,123,6.50279004591562,0,54,108
F2,7,V,189,1,0,0,6,27-Apr-2025,0,1,124,1.79175946922805,0,54,108
F2,7,V,189,0,1,0,1332,27-Apr-2025,0,1,125,7.19443685110033,0,54,108
F2,7,V,189,0,0,1,25,27-Apr-2025,0,0,126,3.2188758248682,0,54,108
F2,7,V,189,1,0,0,66,27-Apr-2025,0,1,127,4.18965474202643,0,54,108
F2,7,V,189,1,0,0,38,27-Apr-2025,0,1,128,3.63758615972639,0,54,108
F2,7,V,189,1,0,0,1009,27-Apr-2025,0,1,129,6.91671502035361,0,54,108
F2,7,V,189,1,0,0,289,27-Apr-2025,1,0,130,5.66642668811243,0,54,108
F2,7,V,189,0,1,0,3731,27-Apr-2025,1,0,131,8.22443157322116,0,54,108
F2,7,V,189,0,1,0,6977,27-Apr-2025,1,0,132,8.85037430393924,0,54,108
F2,7,V,189,0,1,0,262,27-Apr-2025,1,0,133,5.5683445037611,0,54,108
F2,7,V,189,1,1,1,564,27-Apr-2025,1,1,134,6.33505425149806,0,54,108
F2,7,V,189,1,1,1,2590,27-Apr-2025,1,1,135,7.85941315469358,0,54,108
F2,7,V,189,1,1,1,103,27-Apr-2025,1,1,136,4.63472898822964,0,54,108
F2,7,V,189,1,1,1,1660,27-Apr-2025,1,1,137,7.41457288135059,0,54,108
F2,7,V,189,1,1,1,303,27-Apr-2025,1,1,138,5.71373280550937,0,54,108
F2,7,V,189,0,0,1,1255,27-Apr-2025,1,1,139,7.13489085156588,0,54,108
F2,7,V,189,0,0,1,482,27-Apr-2025,0,0,140,6.1779441140506,0,54,108
F2,7,V,189,0,0,1,1322,27-Apr-2025,0,0,141,7.18690102041163,0,54,108
F2,7,V,189,1,0,0,123,27-Apr-2025,0,1,142,4.81218435537242,0,54,108
F2,7,V,189,1,0,0,209,27-Apr-2025,0,1,143,5.34233425196481,0,54,108
F2,7,V,189,0,1,0,309,27-Apr-2025,0,1,144,5.73334127689775,0,54,108
F2,7,V,189,1,1,1,1772,27-Apr-2025,0,0,145,7.47986413116503,0,54,108
F2,7,V,189,0,0,1,159,27-Apr-2025,0,0,146,5.06890420222023,0,54,108
F2,7,V,189,0,0,1,150,27-Apr-2025,0,0,147,5.01063529409626,0,54,108
F2,7,V,189,0,0,1,656,27-Apr-2025,0,0,148,6.48616078894409,0,54,108
F2,7,V,189,1,0,0,118,27-Apr-2025,0,1,149,4.77068462446567,0,54,108
F2,7,V,189,0,0,1,326,27-Apr-2025,0,0,150,5.78689738136671,0,54,108
F2,7,V,189,0,0,1,595,27-Apr-2025,0,0,151,6.38856140554563,0,54,108
F2,7,V,189,1,0,0,185,27-Apr-2025,0,1,152,5.22035582507833,0,54,108
F2,7,V,189,0,1,0,42,27-Apr-2025,0,1,153,3.73766961828337,0,54,108
F2,7,V,189,0,0,1,617,27-Apr-2025,0,0,154,6.42486902390539,0,54,108
F2,7,V,189,1,0,0,417,27-Apr-2025,0,1,155,6.0330862217988,0,54,108
F2,7,V,189,0,1,0,147,27-Apr-2025,0,1,156,4.99043258677874,0,54,108
F2,7,V,189,0,0,1,658,27-Apr-2025,0,0,157,6.48920493132532,0,54,108
F2,7,V,189,1,0,0,43,27-Apr-2025,0,1,158,3.76120011569356,0,54,108
F2,7,V,189,0,0,1,164,27-Apr-2025,0,0,159,5.0998664278242,0,54,108
F3,7,S,190,0,1,0,47,27-Apr-2025,1,0,40,3.85014760171006,0,55,109
F3,7,S,190,0,0,1,77,27-Apr-2025,1,1,41,4.34380542185368,0,55,109
F3,7,S,190,0,1,0,25,27-Apr-2025,1,0,42,3.2188758248682,0,55,109
F3,7,S,190,1,1,1,29,27-Apr-2025,1,1,43,3.36729582998647,0,55,109
F3,7,S,190,0,1,0,11,27-Apr-2025,1,0,44,2.39789527279837,0,55,109
F3,7,S,190,0,1,0,72,27-Apr-2025,1,0,45,4.27666611901606,0,55,109
F3,7,S,190,1,1,1,43,27-Apr-2025,1,1,46,3.76120011569356,0,55,109
F3,7,S,190,1,1,1,199,27-Apr-2025,1,1,47,5.29330482472449,0,55,109
F3,7,S,190,1,1,1,461,27-Apr-2025,1,1,48,6.13339804299665,0,55,109
F3,7,S,190,1,0,0,128,27-Apr-2025,1,0,49,4.85203026391962,0,55,109
F3,7,S,190,0,1,0,201,27-Apr-2025,0,1,50,5.30330490805908,0,55,109
F3,7,S,190,1,0,0,10,27-Apr-2025,0,1,51,2.30258509299405,0,55,109
F3,7,S,190,0,0,1,136,27-Apr-2025,0,0,52,4.91265488573605,0,55,109
F3,7,S,190,1,0,0,91,27-Apr-2025,0,1,53,4.51085950651685,0,55,109
F3,7,S,190,1,0,0,57,27-Apr-2025,0,1,54,4.04305126783455,0,55,109
F3,7,S,190,1,0,0,79,27-Apr-2025,0,1,55,4.36944785246702,0,55,109
F3,7,S,190,1,0,0,71,27-Apr-2025,0,1,56,4.26267987704132,0,55,109
F3,7,S,190,1,0,0,586,27-Apr-2025,0,1,57,6.37331978957701,0,55,109
F3,7,S,190,1,0,0,55,27-Apr-2025,0,1,58,4.00733318523247,0,55,109
F3,7,S,190,0,1,0,14,27-Apr-2025,0,1,59,2.63905732961526,0,55,109
F3,7,S,190,1,1,1,81,27-Apr-2025,0,0,60,4.39444915467244,0,55,109
F3,7,S,190,0,0,1,416,27-Apr-2025,0,0,61,6.03068526026126,0,55,109
F3,7,S,190,1,0,0,77,27-Apr-2025,0,1,62,4.34380542185368,0,55,109
F3,7,S,190,1,0,0,191,27-Apr-2025,0,1,63,5.25227342804663,0,55,109
F3,7,S,190,1,0,0,37,27-Apr-2025,0,1,64,3.61091791264422,0,55,109
F3,7,S,190,1,0,0,572,27-Apr-2025,0,1,65,6.3491389913798,0,55,109
F3,7,S,190,0,1,0,164,27-Apr-2025,0,1,66,5.0998664278242,0,55,109
F3,7,S,190,0,0,1,41,27-Apr-2025,0,0,67,3.71357206670431,0,55,109
F3,7,S,190,1,0,0,76,27-Apr-2025,0,1,68,4.33073334028633,0,55,109
F3,7,S,190,1,0,0,53,27-Apr-2025,0,1,69,3.97029191355212,0,55,109
F3,7,S,190,1,0,0,129,27-Apr-2025,0,1,70,4.85981240436167,0,55,109
F3,7,S,190,0,1,0,236,27-Apr-2025,0,1,71,5.46383180502561,0,55,109
F3,7,S,190,1,0,0,99,27-Apr-2025,0,1,72,4.59511985013459,0,55,109
F3,7,S,190,0,0,1,182,27-Apr-2025,0,0,73,5.2040066870768,0,55,109
F3,7,S,190,1,0,0,82,27-Apr-2025,0,1,74,4.40671924726425,0,55,109
F3,7,S,190,1,0,0,1225,27-Apr-2025,0,1,75,7.11069612297883,0,55,109
F3,7,S,190,1,0,0,2124,27-Apr-2025,0,1,76,7.66105638236183,0,55,109
F3,7,S,190,1,0,0,83,27-Apr-2025,0,1,77,4.4188406077966,0,55,109
F3,7,S,190,1,0,0,19,27-Apr-2025,0,1,78,2.94443897916644,0,55,109
F3,7,S,190,0,1,0,89,27-Apr-2025,0,1,79,4.48863636973214,0,55,109
F3,7,S,190,1,1,1,38,27-Apr-2025,0,0,80,3.63758615972639,0,55,109
F3,7,S,190,0,0,1,166,27-Apr-2025,0,0,81,5.11198778835654,0,55,109
F3,7,S,190,1,0,0,36,27-Apr-2025,0,1,82,3.58351893845611,0,55,109
F3,7,S,190,1,0,0,208,27-Apr-2025,0,1,83,5.33753807970132,0,55,109
F3,7,S,190,1,0,0,134,27-Apr-2025,0,1,84,4.89783979995091,0,55,109
F3,7,S,190,1,0,0,216,27-Apr-2025,0,1,85,5.37527840768417,0,55,109
F3,7,S,190,0,1,0,231,27-Apr-2025,0,1,86,5.44241771052179,0,55,109
F3,7,S,190,1,0,0,5,27-Apr-2025,0,1,87,1.6094379124341,0,55,109
F3,7,S,190,1,0,0,65,27-Apr-2025,0,1,88,4.17438726989564,0,55,109
F3,7,S,190,1,0,0,199,27-Apr-2025,0,1,89,5.29330482472449,0,55,109
F3,7,S,190,1,0,0,233,27-Apr-2025,0,1,90,5.4510384535657,0,55,109
F3,7,S,190,1,0,0,1375,27-Apr-2025,0,1,91,7.22620901010067,0,55,109
F3,7,S,190,1,0,0,254,27-Apr-2025,0,1,92,5.53733426701854,0,55,109
F3,7,S,190,1,1,1,346,27-Apr-2025,0,0,93,5.84643877505772,0,55,109
F3,7,S,190,0,0,1,269,27-Apr-2025,0,0,94,5.59471137960184,0,55,109
F3,7,S,190,0,0,1,51,27-Apr-2025,0,0,95,3.93182563272433,0,55,109
F3,7,S,190,0,1,0,37,27-Apr-2025,0,1,96,3.61091791264422,0,55,109
F3,7,S,190,0,0,1,85,27-Apr-2025,0,0,97,4.44265125649032,0,55,109
F3,7,S,190,1,0,0,36,27-Apr-2025,0,1,98,3.58351893845611,0,55,109
F3,7,S,190,1,0,0,39,27-Apr-2025,0,1,99,3.66356164612965,0,55,109
F3,7,V,190,1,0,0,246,27-Apr-2025,1,0,100,5.50533153593236,0,55,110
F3,7,V,190,0,1,0,55,27-Apr-2025,1,0,101,4.00733318523247,0,55,110
F3,7,V,190,0,1,0,125,27-Apr-2025,1,0,102,4.8283137373023,0,55,110
F3,7,V,190,1,1,1,11,27-Apr-2025,1,1,103,2.39789527279837,0,55,110
F3,7,V,190,1,1,1,22,27-Apr-2025,1,1,104,3.09104245335832,0,55,110
F3,7,V,190,1,1,1,70,27-Apr-2025,1,1,105,4.24849524204936,0,55,110
F3,7,V,190,0,0,1,1032,27-Apr-2025,1,1,106,6.93925394604151,0,55,110
F3,7,V,190,1,1,1,187,27-Apr-2025,1,1,107,5.23110861685459,0,55,110
F3,7,V,190,0,1,0,444,27-Apr-2025,1,0,108,6.09582456243222,0,55,110
F3,7,V,190,1,1,1,106,27-Apr-2025,1,1,109,4.66343909411207,0,55,110
F3,7,V,190,1,1,1,81,27-Apr-2025,0,0,110,4.39444915467244,0,55,110
F3,7,V,190,0,0,1,467,27-Apr-2025,0,0,111,6.1463292576689,0,55,110
F3,7,V,190,0,0,1,8,27-Apr-2025,0,0,112,2.07944154167984,0,55,110
F3,7,V,190,1,0,0,51,27-Apr-2025,0,1,113,3.93182563272433,0,55,110
F3,7,V,190,1,0,0,411,27-Apr-2025,0,1,114,6.01859321449623,0,55,110
F3,7,V,190,1,0,0,583,27-Apr-2025,0,1,115,6.36818718635049,0,55,110
F3,7,V,190,1,1,1,223,27-Apr-2025,0,0,116,5.40717177146012,0,55,110
F3,7,V,190,0,0,1,204,27-Apr-2025,0,0,117,5.31811999384422,0,55,110
F3,7,V,190,1,0,0,95,27-Apr-2025,0,1,118,4.55387689160054,0,55,110
F3,7,V,190,1,0,0,3797,27-Apr-2025,0,1,119,8.2419665602318,0,55,110
F3,7,V,190,1,0,0,380,27-Apr-2025,0,1,120,5.94017125272043,0,55,110
F3,7,V,190,1,0,0,260,27-Apr-2025,0,1,121,5.56068163101553,0,55,110
F3,7,V,190,0,1,0,469,27-Apr-2025,0,1,122,6.15060276844628,0,55,110
F3,7,V,190,1,0,0,84,27-Apr-2025,0,1,123,4.43081679884331,0,55,110
F3,7,V,190,1,0,0,113,27-Apr-2025,0,1,124,4.72738781871234,0,55,110
F3,7,V,190,0,1,0,99,27-Apr-2025,0,1,125,4.59511985013459,0,55,110
F3,7,V,190,1,0,0,48,27-Apr-2025,0,1,126,3.87120101090789,0,55,110
F3,7,V,190,1,0,0,87,27-Apr-2025,0,1,127,4.46590811865458,0,55,110
F3,7,V,190,1,0,0,295,27-Apr-2025,0,1,128,5.68697535633982,0,55,110
F3,7,V,190,1,0,0,88,27-Apr-2025,0,1,129,4.47733681447821,0,55,110
F3,7,V,190,0,1,0,236,27-Apr-2025,1,0,130,5.46383180502561,0,55,110
F3,7,V,190,0,1,0,3826,27-Apr-2025,1,0,131,8.2495751500002,0,55,110
F3,7,V,190,0,1,0,74,27-Apr-2025,1,0,132,4.30406509320417,0,55,110
F3,7,V,190,1,0,0,40,27-Apr-2025,1,0,133,3.68887945411394,0,55,110
F3,7,V,190,0,1,0,108,27-Apr-2025,1,0,134,4.68213122712422,0,55,110
F3,7,V,190,1,0,0,1083,27-Apr-2025,1,0,135,6.98749024700099,0,55,110
F3,7,V,190,0,1,0,246,27-Apr-2025,1,0,136,5.50533153593236,0,55,110
F3,7,V,190,0,1,0,62,27-Apr-2025,1,0,137,4.12713438504509,0,55,110
F3,7,V,190,1,1,1,25,27-Apr-2025,1,1,138,3.2188758248682,0,55,110
F3,7,V,190,1,1,1,423,27-Apr-2025,1,1,139,6.04737217904628,0,55,110
F3,7,V,190,0,0,1,158,27-Apr-2025,0,0,140,5.06259503302697,0,55,110
F3,7,V,190,1,0,0,183,27-Apr-2025,0,1,141,5.20948615284142,0,55,110
F3,7,V,190,1,0,0,6,27-Apr-2025,0,1,142,1.79175946922805,0,55,110
F3,7,V,190,0,1,0,559,27-Apr-2025,0,1,143,6.3261494731551,0,55,110
F3,7,V,190,1,0,0,118,27-Apr-2025,0,1,144,4.77068462446567,0,55,110
F3,7,V,190,1,0,0,1460,27-Apr-2025,0,1,145,7.28619171470238,0,55,110
F3,7,V,190,0,0,1,252,27-Apr-2025,0,0,146,5.52942908751142,0,55,110
F3,7,V,190,1,0,0,247,27-Apr-2025,0,1,147,5.50938833662798,0,55,110
F3,7,V,190,1,0,0,1697,27-Apr-2025,0,1,148,7.43661726523423,0,55,110
F3,7,V,190,0,1,0,172,27-Apr-2025,0,1,149,5.14749447681345,0,55,110
F3,7,V,190,1,0,0,57,27-Apr-2025,0,1,150,4.04305126783455,0,55,110
F3,7,V,190,1,0,0,414,27-Apr-2025,0,1,151,6.02586597382531,0,55,110
F3,7,V,190,0,1,0,615,27-Apr-2025,0,1,152,6.42162226780652,0,55,110
F3,7,V,190,1,0,0,48,27-Apr-2025,0,1,153,3.87120101090789,0,55,110
F3,7,V,190,1,0,0,157,27-Apr-2025,0,1,154,5.05624580534831,0,55,110
F3,7,V,190,1,0,0,925,27-Apr-2025,0,1,155,6.82979373751242,0,55,110
F3,7,V,190,1,0,0,106,27-Apr-2025,0,1,156,4.66343909411207,0,55,110
F3,7,V,190,0,0,1,994,27-Apr-2025,0,0,157,6.90173720665657,0,55,110
F3,7,V,190,1,0,0,565,27-Apr-2025,0,1,158,6.33682573114644,0,55,110
F3,7,V,190,0,1,0,243,27-Apr-2025,0,1,159,5.49306144334055,0,55,110
F4,7,S,191,1,1,1,276,27-Apr-2025,1,1,40,5.62040086571715,0,56,111
F4,7,S,191,1,1,1,209,27-Apr-2025,1,1,41,5.34233425196481,0,56,111
F4,7,S,191,0,0,1,75,27-Apr-2025,1,1,42,4.31748811353631,0,56,111
F4,7,S,191,1,1,1,320,27-Apr-2025,1,1,43,5.76832099579377,0,56,111
F4,7,S,191,1,1,1,10,27-Apr-2025,1,1,44,2.30258509299405,0,56,111
F4,7,S,191,1,1,1,143,27-Apr-2025,1,1,45,4.96284463025991,0,56,111
F4,7,S,191,1,1,1,213,27-Apr-2025,1,1,46,5.36129216570943,0,56,111
F4,7,S,191,1,1,1,33,27-Apr-2025,1,1,47,3.49650756146648,0,56,111
F4,7,S,191,1,1,1,197,27-Apr-2025,1,1,48,5.28320372873799,0,56,111
F4,7,S,191,0,0,1,313,27-Apr-2025,1,1,49,5.74620319054015,0,56,111
F4,7,S,191,0,0,1,213,27-Apr-2025,0,0,50,5.36129216570943,0,56,111
F4,7,S,191,0,0,1,357,27-Apr-2025,0,0,51,5.87773578177964,0,56,111
F4,7,S,191,1,0,0,75,27-Apr-2025,0,1,52,4.31748811353631,0,56,111
F4,7,S,191,1,0,0,49,27-Apr-2025,0,1,53,3.89182029811063,0,56,111
F4,7,S,191,0,1,0,189,27-Apr-2025,0,1,54,5.24174701505964,0,56,111
F4,7,S,191,0,0,1,199,27-Apr-2025,0,0,55,5.29330482472449,0,56,111
F4,7,S,191,0,0,1,717,27-Apr-2025,0,0,56,6.57507584059962,0,56,111
F4,7,S,191,0,0,1,422,27-Apr-2025,0,0,57,6.04500531403601,0,56,111
F4,7,S,191,0,0,1,860,27-Apr-2025,0,0,58,6.75693238924755,0,56,111
F4,7,S,191,0,1,0,230,27-Apr-2025,0,1,59,5.4380793089232,0,56,111
F4,7,S,191,1,1,1,396,27-Apr-2025,0,0,60,5.98141421125448,0,56,111
F4,7,S,191,0,0,1,135,27-Apr-2025,0,0,61,4.90527477843843,0,56,111
F4,7,S,191,1,0,0,133,27-Apr-2025,0,1,62,4.89034912822175,0,56,111
F4,7,S,191,0,0,1,310,27-Apr-2025,0,0,63,5.73657229747919,0,56,111
F4,7,S,191,1,0,0,370,27-Apr-2025,0,1,64,5.91350300563827,0,56,111
F4,7,S,191,0,1,0,119,27-Apr-2025,0,1,65,4.77912349311153,0,56,111
F4,7,S,191,0,0,1,273,27-Apr-2025,0,0,66,5.60947179518496,0,56,111
F4,7,S,191,0,0,1,294,27-Apr-2025,0,0,67,5.68357976733868,0,56,111
F4,7,S,191,0,0,1,388,27-Apr-2025,0,0,68,5.96100533962327,0,56,111
F4,7,S,191,0,0,1,225,27-Apr-2025,0,0,69,5.41610040220442,0,56,111
F4,7,S,191,1,0,0,224,27-Apr-2025,0,1,70,5.41164605185504,0,56,111
F4,7,S,191,1,0,0,341,27-Apr-2025,0,1,71,5.83188247728352,0,56,111
F4,7,S,191,1,0,0,152,27-Apr-2025,0,1,72,5.02388052084628,0,56,111
F4,7,S,191,1,0,0,627,27-Apr-2025,0,1,73,6.44094654063292,0,56,111
F4,7,S,191,0,1,0,170,27-Apr-2025,0,1,74,5.13579843705026,0,56,111
F4,7,S,191,1,0,0,486,27-Apr-2025,0,1,75,6.18620862390049,0,56,111
F4,7,S,191,0,1,0,325,27-Apr-2025,0,1,76,5.78382518232974,0,56,111
F4,7,S,191,1,0,0,88,27-Apr-2025,0,1,77,4.47733681447821,0,56,111
F4,7,S,191,0,0,1,259,27-Apr-2025,0,0,78,5.55682806169954,0,56,111
F4,7,S,191,1,0,0,59,27-Apr-2025,0,1,79,4.07753744390572,0,56,111
F4,7,S,191,1,0,0,316,27-Apr-2025,0,1,80,5.75574221358691,0,56,111
F4,7,S,191,1,0,0,112,27-Apr-2025,0,1,81,4.71849887129509,0,56,111
F4,7,S,191,0,1,0,376,27-Apr-2025,0,1,82,5.92958914338989,0,56,111
F4,7,S,191,1,0,0,198,27-Apr-2025,0,1,83,5.28826703069454,0,56,111
F4,7,S,191,1,0,0,136,27-Apr-2025,0,1,84,4.91265488573605,0,56,111
F4,7,S,191,1,0,0,124,27-Apr-2025,0,1,85,4.82028156560504,0,56,111
F4,7,S,191,0,0,1,120,27-Apr-2025,0,0,86,4.78749174278205,0,56,111
F4,7,S,191,1,0,0,89,27-Apr-2025,0,1,87,4.48863636973214,0,56,111
F4,7,S,191,0,1,0,390,27-Apr-2025,0,1,88,5.96614673912369,0,56,111
F4,7,S,191,1,0,0,332,27-Apr-2025,0,1,89,5.80513496891649,0,56,111
F4,7,S,191,1,0,0,197,27-Apr-2025,0,1,90,5.28320372873799,0,56,111
F4,7,S,191,1,0,0,119,27-Apr-2025,0,1,91,4.77912349311153,0,56,111
F4,7,S,191,0,1,0,155,27-Apr-2025,0,1,92,5.04342511691925,0,56,111
F4,7,S,191,1,0,0,10,27-Apr-2025,0,1,93,2.30258509299405,0,56,111
F4,7,S,191,1,0,0,48,27-Apr-2025,0,1,94,3.87120101090789,0,56,111
F4,7,S,191,0,1,0,160,27-Apr-2025,0,1,95,5.07517381523383,0,56,111
F4,7,S,191,1,0,0,736,27-Apr-2025,0,1,96,6.60123011872888,0,56,111
F4,7,S,191,1,0,0,169,27-Apr-2025,0,1,97,5.12989871492307,0,56,111
F4,7,S,191,1,0,0,145,27-Apr-2025,0,1,98,4.97673374242057,0,56,111
F4,7,S,191,0,0,1,1311,27-Apr-2025,0,0,99,7.1785454837637,0,56,111
F4,7,V,191,0,1,0,370,27-Apr-2025,1,0,100,5.91350300563827,0,56,112
F4,7,V,191,1,0,0,310,27-Apr-2025,1,0,101,5.73657229747919,0,56,112
F4,7,V,191,0,1,0,45,27-Apr-2025,1,0,102,3.80666248977032,0,56,112
F4,7,V,191,0,1,0,70,27-Apr-2025,1,0,103,4.24849524204936,0,56,112
F4,7,V,191,1,1,1,175,27-Apr-2025,1,1,104,5.16478597392351,0,56,112
F4,7,V,191,0,1,0,182,27-Apr-2025,1,0,105,5.2040066870768,0,56,112
F4,7,V,191,0,0,1,291,27-Apr-2025,1,1,106,5.67332326717149,0,56,112
